dataset	consensus	consensus_label	phy_group	group_label	filename	reason	detail
REGION	NA	NA	1	Inverted	inversion_group1_16_start34577841_end34580535.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (16,34577841,34580535)
REGION	NA	NA	1	Inverted	inversion_group1_16_start46383780_end46384105.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (16,46383780,46384105)
REGION	NA	NA	1	Inverted	inversion_group1_16_start48616945_end48617439.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (16,48616945,48617439)
REGION	NA	NA	1	Inverted	inversion_group1_16_start85155339_end85156001.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (16,85155339,85156001)
REGION	NA	NA	1	Inverted	inversion_group1_17_start18622359_end18823773.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (17,18622359,18823773)
REGION	NA	NA	1	Inverted	inversion_group1_17_start30621881_end30625589.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (17,30621881,30625589)
REGION	NA	NA	1	Inverted	inversion_group1_17_start37415181_end37415638.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (17,37415181,37415638)
REGION	NA	NA	1	Inverted	inversion_group1_17_start43232908_end43321964.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (17,43232908,43321964)
REGION	NA	NA	1	Inverted	inversion_group1_17_start43263148_end43322883.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (17,43263148,43322883)
REGION	NA	NA	1	Inverted	inversion_group1_17_start5982838_end5983104.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (17,5982838,5983104)
REGION	NA	NA	1	Inverted	inversion_group1_17_start60035640_end60110888.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (17,60035640,60110888)
REGION	NA	NA	1	Inverted	inversion_group1_17_start76181937_end76182932.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (17,76181937,76182932)
REGION	NA	NA	1	Inverted	inversion_group1_18_start12145103_end12146503.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (18,12145103,12146503)
REGION	NA	NA	1	Inverted	inversion_group1_18_start29783947_end29784342.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (18,29783947,29784342)
REGION	NA	NA	1	Inverted	inversion_group1_19_start43365871_end43369065.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (19,43365871,43369065)
REGION	NA	NA	1	Inverted	inversion_group1_19_start47959660_end50091195.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (19,47959660,50091195)
REGION	NA	NA	1	Inverted	inversion_group1_1_start120299058_end120600965.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (1,120299058,120600965)
REGION	NA	NA	1	Inverted	inversion_group1_1_start145160434_end146154520.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (1,145160434,146154520)
REGION	NA	NA	1	Inverted	inversion_group1_1_start146298109_end148672872.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (1,146298109,148672872)
REGION	NA	NA	1	Inverted	inversion_group1_1_start148893781_end149265643.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (1,148893781,149265643)
REGION	NA	NA	1	Inverted	inversion_group1_1_start197787659_end197788856.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (1,197787659,197788856)
REGION	NA	NA	1	Inverted	inversion_group1_1_start21203917_end21204602.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (1,21203917,21204602)
REGION	NA	NA	1	Inverted	inversion_group1_1_start227499209_end227502113.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (1,227499209,227502113)
REGION	NA	NA	1	Inverted	inversion_group1_1_start248518572_end248529489.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (1,248518572,248529489)
REGION	NA	NA	1	Inverted	inversion_group1_1_start26641622_end26646431.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (1,26641622,26646431)
REGION	NA	NA	1	Inverted	inversion_group1_1_start43593641_end43594291.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (1,43593641,43594291)
REGION	NA	NA	1	Inverted	inversion_group1_1_start60776841_end60778677.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (1,60776841,60778677)
REGION	NA	NA	1	Inverted	inversion_group1_1_start91666232_end91667085.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (1,91666232,91667085)
REGION	NA	NA	1	Inverted	inversion_group1_20_start10807797_end10808434.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (20,10807797,10808434)
REGION	NA	NA	1	Inverted	inversion_group1_20_start25846148_end26009643.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (20,25846148,26009643)
REGION	NA	NA	1	Inverted	inversion_group1_20_start28495291_end28508286.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (20,28495291,28508286)
REGION	NA	NA	1	Inverted	inversion_group1_20_start28751288_end28752630.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (20,28751288,28752630)
REGION	NA	NA	1	Inverted	inversion_group1_21_start13205437_end13221054.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (21,13205437,13221054)
REGION	NA	NA	1	Inverted	inversion_group1_21_start26001836_end26002391.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (21,26001836,26002391)
REGION	NA	NA	1	Inverted	inversion_group1_21_start26648368_end26649407.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (21,26648368,26649407)
REGION	NA	NA	1	Inverted	inversion_group1_22_start21201771_end21280466.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (22,21201771,21280466)
REGION	NA	NA	1	Inverted	inversion_group1_22_start21443089_end21491761.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (22,21443089,21491761)
REGION	NA	NA	1	Inverted	inversion_group1_22_start23969582_end23971740.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (22,23969582,23971740)
REGION	NA	NA	1	Inverted	inversion_group1_2_start108527821_end109733036.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (2,108527821,109733036)
REGION	NA	NA	1	Inverted	inversion_group1_2_start110095177_end110276210.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (2,110095177,110276210)
REGION	NA	NA	1	Inverted	inversion_group1_2_start138247429_end138251774.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (2,138247429,138251774)
REGION	NA	NA	1	Inverted	inversion_group1_2_start215962718_end215963440.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (2,215962718,215963440)
REGION	NA	NA	1	Inverted	inversion_group1_2_start222149224_end222149582.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (2,222149224,222149582)
REGION	NA	NA	1	Inverted	inversion_group1_2_start236356880_end236358489.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (2,236356880,236358489)
REGION	NA	NA	1	Inverted	inversion_group1_2_start240685789_end240688966.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (2,240685789,240688966)
REGION	NA	NA	1	Inverted	inversion_group1_2_start88861564_end88886160.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (2,88861564,88886160)
REGION	NA	NA	1	Inverted	inversion_group1_2_start90060918_end90216479.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (2,90060918,90216479)
REGION	NA	NA	1	Inverted	inversion_group1_2_start90286375_end90379428.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (2,90286375,90379428)
REGION	NA	NA	1	Inverted	inversion_group1_2_start94191333_end94294046.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (2,94191333,94294046)
REGION	NA	NA	1	Inverted	inversion_group1_2_start95496989_end95579796.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (2,95496989,95579796)
REGION	NA	NA	1	Inverted	inversion_group1_2_start97168744_end97170236.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (2,97168744,97170236)
REGION	NA	NA	1	Inverted	inversion_group1_2_start97348052_end97360454.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (2,97348052,97360454)
REGION	NA	NA	1	Inverted	inversion_group1_3_start131969227_end131977820.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (3,131969227,131977820)
REGION	NA	NA	1	Inverted	inversion_group1_3_start162827574_end162829855.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (3,162827574,162829855)
REGION	NA	NA	1	Inverted	inversion_group1_3_start195680054_end195724206.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (3,195680054,195724206)
REGION	NA	NA	1	Inverted	inversion_group1_3_start195692124_end195956606.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (3,195692124,195956606)
REGION	NA	NA	1	Inverted	inversion_group1_3_start26316193_end26317447.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (3,26316193,26317447)
REGION	NA	NA	1	Inverted	inversion_group1_3_start28417060_end28417483.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (3,28417060,28417483)
REGION	NA	NA	1	Inverted	inversion_group1_4_start145693552_end145694748.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (4,145693552,145694748)
REGION	NA	NA	1	Inverted	inversion_group1_4_start156905870_end156912808.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (4,156905870,156912808)
REGION	NA	NA	1	Inverted	inversion_group1_4_start187950173_end187954784.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (4,187950173,187954784)
REGION	NA	NA	1	Inverted	inversion_group1_4_start40233406_end40235439.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (4,40233406,40235439)
REGION	NA	NA	1	Inverted	inversion_group1_4_start49284664_end49291017.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (4,49284664,49291017)
REGION	NA	NA	1	Inverted	inversion_group1_4_start49291019_end49325004.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (4,49291019,49325004)
REGION	NA	NA	1	Inverted	inversion_group1_4_start87926011_end87937547.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (4,87926011,87937547)
REGION	NA	NA	1	Inverted	inversion_group1_5_start16978658_end16979397.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (5,16978658,16979397)
REGION	NA	NA	1	Inverted	inversion_group1_5_start17580905_end17592445.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (5,17580905,17592445)
REGION	NA	NA	1	Inverted	inversion_group1_5_start181098775_end181100846.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (5,181098775,181100846)
REGION	NA	NA	1	Inverted	inversion_group1_5_start29069229_end29069523.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (5,29069229,29069523)
REGION	NA	NA	1	Inverted	inversion_group1_5_start46896906_end46915828.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (5,46896906,46915828)
REGION	NA	NA	1	Inverted	inversion_group1_5_start47061568_end47082062.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (5,47061568,47082062)
REGION	NA	NA	1	Inverted	inversion_group1_5_start47105115_end47151367.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (5,47105115,47151367)
REGION	NA	NA	1	Inverted	inversion_group1_5_start64470920_end64477089.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (5,64470920,64477089)
REGION	NA	NA	1	Inverted	inversion_group1_5_start64470928_end64475118.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (5,64470928,64475118)
REGION	NA	NA	1	Inverted	inversion_group1_5_start70527773_end70533912.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (5,70527773,70533912)
REGION	NA	NA	1	Inverted	inversion_group1_6_start130527041_end130531150.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (6,130527041,130531150)
REGION	NA	NA	1	Inverted	inversion_group1_6_start26736772_end26739621.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (6,26736772,26739621)
REGION	NA	NA	1	Inverted	inversion_group1_6_start89213914_end89214230.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (6,89213914,89214230)
REGION	NA	NA	1	Inverted	inversion_group1_6_start94031360_end94031695.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (6,94031360,94031695)
REGION	NA	NA	1	Inverted	inversion_group1_7_start107418983_end107422332.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (7,107418983,107422332)
REGION	NA	NA	1	Inverted	inversion_group1_7_start143716562_end143750998.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (7,143716562,143750998)
REGION	NA	NA	1	Inverted	inversion_group1_7_start143779394_end143798726.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (7,143779394,143798726)
REGION	NA	NA	1	Inverted	inversion_group1_7_start143808752_end143818413.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (7,143808752,143818413)
REGION	NA	NA	1	Inverted	inversion_group1_7_start144254564_end144256766.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (7,144254564,144256766)
REGION	NA	NA	1	Inverted	inversion_group1_7_start40839776_end40840871.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (7,40839776,40840871)
REGION	NA	NA	1	Inverted	inversion_group1_7_start47614508_end47615262.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (7,47614508,47615262)
REGION	NA	NA	1	Inverted	inversion_group1_7_start57641572_end57838971.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (7,57641572,57838971)
REGION	NA	NA	1	Inverted	inversion_group1_7_start60898864_end60908951.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (7,60898864,60908951)
REGION	NA	NA	1	Inverted	inversion_group1_7_start63356275_end63388165.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (7,63356275,63388165)
REGION	NA	NA	1	Inverted	inversion_group1_7_start65572704_end65581644.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (7,65572704,65581644)
REGION	NA	NA	1	Inverted	inversion_group1_7_start67019303_end67020338.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (7,67019303,67020338)
REGION	NA	NA	1	Inverted	inversion_group1_7_start76603963_end76620409.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (7,76603963,76620409)
REGION	NA	NA	1	Inverted	inversion_group1_8_start102423403_end102423638.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (8,102423403,102423638)
REGION	NA	NA	1	Inverted	inversion_group1_8_start102880337_end102881094.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (8,102880337,102881094)
REGION	NA	NA	1	Inverted	inversion_group1_8_start12369152_end12394133.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (8,12369152,12394133)
REGION	NA	NA	1	Inverted	inversion_group1_8_start85728658_end85741892.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (8,85728658,85741892)
REGION	NA	NA	1	Inverted	inversion_group1_8_start85741974_end85762792.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (8,85741974,85762792)
REGION	NA	NA	1	Inverted	inversion_group1_8_start85769984_end85821716.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (8,85769984,85821716)
REGION	NA	NA	1	Inverted	inversion_group1_9_start102565838_end102570277.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (9,102565838,102570277)
REGION	NA	NA	1	Inverted	inversion_group1_9_start113111686_end113112886.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (9,113111686,113112886)
REGION	NA	NA	1	Inverted	inversion_group1_9_start123979106_end123991038.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (9,123979106,123991038)
REGION	NA	NA	1	Inverted	inversion_group1_9_start30952354_end30956484.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (9,30952354,30956484)
REGION	NA	NA	1	Inverted	inversion_group1_9_start38773640_end42796744.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (9,38773640,42796744)
REGION	NA	NA	1	Inverted	inversion_group1_9_start64028785_end64068456.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (9,64028785,64068456)
REGION	NA	NA	1	Inverted	inversion_group1_9_start91958957_end91959591.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (9,91958957,91959591)
REGION	NA	NA	1	Inverted	inversion_group1_X_start101602193_end101611599.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,101602193,101611599)
REGION	NA	NA	1	Inverted	inversion_group1_X_start102338170_end102348934.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,102338170,102348934)
REGION	NA	NA	1	Inverted	inversion_group1_X_start106266279_end106275333.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,106266279,106275333)
REGION	NA	NA	1	Inverted	inversion_group1_X_start120087101_end120149199.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,120087101,120149199)
REGION	NA	NA	1	Inverted	inversion_group1_X_start135165183_end135207322.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,135165183,135207322)
REGION	NA	NA	1	Inverted	inversion_group1_X_start135623647_end135665679.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,135623647,135665679)
REGION	NA	NA	1	Inverted	inversion_group1_X_start135734732_end135748584.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,135734732,135748584)
REGION	NA	NA	1	Inverted	inversion_group1_X_start135765135_end135776630.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,135765135,135776630)
REGION	NA	NA	1	Inverted	inversion_group1_X_start141110160_end141232877.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,141110160,141232877)
REGION	NA	NA	1	Inverted	inversion_group1_X_start141585256_end141589189.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,141585256,141589189)
REGION	NA	NA	1	Inverted	inversion_group1_X_start14711416_end14713197.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,14711416,14713197)
REGION	NA	NA	1	Inverted	inversion_group1_X_start149747302_end149768782.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,149747302,149768782)
REGION	NA	NA	1	Inverted	inversion_group1_X_start153074418_end153075612.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,153074418,153075612)
REGION	NA	NA	1	Inverted	inversion_group1_X_start45689038_end45691227.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,45689038,45691227)
REGION	NA	NA	1	Inverted	inversion_group1_X_start48396314_end48399110.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,48396314,48399110)
REGION	NA	NA	1	Inverted	inversion_group1_X_start51692963_end51700363.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,51692963,51700363)
REGION	NA	NA	1	Inverted	inversion_group1_X_start52502274_end52510614.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,52502274,52510614)
REGION	NA	NA	1	Inverted	inversion_group1_X_start52921572_end52934581.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,52921572,52934581)
REGION	NA	NA	1	Inverted	inversion_group1_X_start55480141_end55493063.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,55480141,55493063)
REGION	NA	NA	1	Inverted	inversion_group1_X_start6219005_end6220343.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,6219005,6220343)
REGION	NA	NA	1	Inverted	inversion_group1_X_start63185600_end63193343.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,63185600,63193343)
REGION	NA	NA	1	Inverted	inversion_group1_X_start76146153_end76148949.phy	REGION_NO_EXACT_MATCH	No inv_info exact match for (X,76146153,76148949)
CDS	0	Single-event	1	Inverted	group1_ABCC1_ENSG00000103222.20_ENST00000399410.8_chr16_cds_start15949752_cds_end16141278_inv_start15384482_inv_end16276146.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_BMERB1_ENSG00000166780.11_ENST00000300006.9_chr16_cds_start15434654_cds_end15586826_inv_start15384482_inv_end16276146.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_BMPER_ENSG00000164619.10_ENST00000649409.2_chr7_cds_start33905614_cds_end34153270_inv_start33990735_inv_end34010143.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_ENSG00000283205_ENSG00000283205.1_ENST00000636536.1_chr9_cds_start87956267_cds_end87956497_inv_start87942696_inv_end88110274.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_GABRA5_ENSG00000186297.12_ENST00000335625.10_chr15_cds_start26869249_cds_end26948230_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_GABRG3_ENSG00000182256.13_ENST00000615808.5_chr15_cds_start26971536_cds_end27532878_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_GOLGA8F_ENSG00000153684.16_ENST00000526619.7_chr15_cds_start28378762_cds_end28389060_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_GOLGA8S_ENSG00000261739.3_ENST00000562295.3_chr15_cds_start23354810_cds_end23365131_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_MAGEL2_ENSG00000254585.5_ENST00000650528.1_chr15_cds_start23643996_cds_end23647742_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_MKRN3_ENSG00000179455.10_ENST00000314520.6_chr15_cds_start23565783_cds_end23567303_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_MPV17L_ENSG00000156968.9_ENST00000396385.4_chr16_cds_start15395898_cds_end15408109_inv_start15384482_inv_end16276146.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_NDE1_ENSG00000072864.16_ENST00000396354.6_chr16_cds_start15664779_cds_end15724248_inv_start15384482_inv_end16276146.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_NDN_ENSG00000182636.8_ENST00000649030.2_chr15_cds_start23686255_cds_end23687217_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_NOMO3_ENSG00000103226.19_ENST00000399336.9_chr16_cds_start16232667_cds_end16294296_inv_start15384482_inv_end16276146.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_NPAP1_ENSG00000185823.5_ENST00000329468.5_chr15_cds_start24675868_cds_end24679335_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_OR1A1_ENSG00000172146.4_ENST00000641732.2_chr17_cds_start3215621_cds_end3216547_inv_start3082008_inv_end3221835.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_OR1A2_ENSG00000172150.4_ENST00000381951.1_chr17_cds_start3197519_cds_end3198445_inv_start3082008_inv_end3221835.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_OR1D2_ENSG00000184166.3_ENST00000641833.1_chr17_cds_start3092061_cds_end3092996_inv_start3082008_inv_end3221835.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_OR1G1_ENSG00000183024.4_ENST00000328890.3_chr17_cds_start3126613_cds_end3127551_inv_start3082008_inv_end3221835.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_SNRPN_ENSG00000128739.23_ENST00000390687.9_chr15_cds_start24974454_cds_end24978441_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
CDS	0	Single-event	1	Inverted	group1_SNURF_ENSG00000273173.6_ENST00000577949.6_chr15_cds_start24955049_cds_end24968034_inv_start23345459_inv_end28389868.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	0	Direct	inversion_group0_5_start179643529_end179651253.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_10_start15742803_end15760427.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_10_start65465445_end65470067.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_11_start18249084_end18265819.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_12_start75713180_end75731794.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_13_start53902573_end54093373.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_13_start64598737_end64616218.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_14_start85872200_end85889269.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_15_start23345459_end28389868.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_16_start15384482_end16276146.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_17_start3082008_end3221835.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_1_start248128773_end248428856.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_1_start25324280_end25369060.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_1_start81650508_end81707447.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_20_start24397726_end24406144.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_20_start29257746_end29419750.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_20_start47841016_end47888238.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_21_start19877734_end20070170.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_21_start43821742_end43835116.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_2_start87995841_end88180536.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_2_start87987171_end111255403.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_3_start75454477_end75455715.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_5_start112179911_end112236600.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_5_start124425560_end124546657.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_5_start177946129_end178003952.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_7_start33990735_end34010143.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_7_start57835188_end58119653.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_7_start97445822_end97459601.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_9_start85797070_end85801040.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_9_start87942696_end88110274.phy	N_LT_2	Fewer than 2 sequences
REGION	0	Single-event	1	Inverted	inversion_group1_X_start112504686_end112516959.phy	N_LT_2	Fewer than 2 sequences
