Phenotype	N_Total	N_Cases	N_Controls	Beta	OR	P_Value_x	P_Valid	P_Source_x	OR_CI95	CI_Method	CI_Sided	CI_Label	CI_Valid	CI_LO_OR	CI_HI_OR	Used_Ridge	Final_Is_MLE	Used_Firth	Inference_Type	Coef_Source	P_Value_Method	N_Total_Used	N_Cases_Used	N_Controls_Used	Model_Notes	Inversion	P_LRT_Overall	P_Value_y	P_Overall_Valid	P_Source_y	P_Method	P_Value	P_Source	Q_GLOBAL	Sig_Global	CI_Valid_DISPLAY	CI_Method_DISPLAY	CI_Label_DISPLAY	OR_CI95_DISPLAY	CI_LO_OR_DISPLAY	CI_HI_OR_DISPLAY	P_LRT_AncestryxDosage	P_Stage2_Valid	Stage2_P_Method	Stage2_P_Source	Stage2_Inference_Type	LRT_df	LRT_Reason	Stage2_Model_Notes_2	Boot_Engine	Boot_Draws	Boot_Exceed	Boot_Fit_Kind	LRT_Ancestry_Levels	Stage2_Model_Notes	EUR_N	EUR_N_Cases	EUR_N_Controls	EUR_OR	EUR_P	EUR_P_Valid	EUR_P_Source	EUR_Inference_Type	EUR_CI_Method	EUR_CI_Sided	EUR_CI_Label	EUR_CI_Valid	EUR_CI_LO_OR	EUR_CI_HI_OR	EUR_CI95	AFR_N	AFR_N_Cases	AFR_N_Controls	AFR_OR	AFR_P	AFR_P_Valid	AFR_P_Source	AFR_Inference_Type	AFR_CI_Method	AFR_CI_Sided	AFR_CI_Label	AFR_CI_Valid	AFR_CI_LO_OR	AFR_CI_HI_OR	AFR_CI95	AMR_N	AMR_N_Cases	AMR_N_Controls	AMR_OR	AMR_P	AMR_P_Valid	AMR_P_Source	AMR_Inference_Type	AMR_CI_Method	AMR_CI_Sided	AMR_CI_Label	AMR_CI_Valid	AMR_CI_LO_OR	AMR_CI_HI_OR	AMR_CI95	EAS_N	EAS_N_Cases	EAS_N_Controls	EAS_OR	EAS_P	EAS_P_Valid	EAS_P_Source	EAS_Inference_Type	EAS_CI_Method	EAS_CI_Sided	EAS_CI_Label	EAS_CI_Valid	EAS_CI_LO_OR	EAS_CI_HI_OR	EAS_CI95	EAS_REASON	MID_N	MID_N_Cases	MID_N_Controls	MID_OR	MID_P	MID_P_Valid	MID_P_Source	MID_Inference_Type	MID_CI_Method	MID_CI_Sided	MID_CI_Label	MID_CI_Valid	MID_CI_LO_OR	MID_CI_HI_OR	MID_CI95	MID_REASON	SAS_N	SAS_N_Cases	SAS_N_Controls	SAS_OR	SAS_P	SAS_P_Valid	SAS_P_Source	SAS_Inference_Type	SAS_CI_Method	SAS_CI_Sided	SAS_CI_Label	SAS_CI_Valid	SAS_CI_LO_OR	SAS_CI_HI_OR	SAS_CI95	SAS_REASON	EUR_P_FDR	AFR_P_FDR	AMR_P_FDR	EAS_P_FDR	SAS_P_FDR	MID_P_FDR	FINAL_INTERPRETATION
Keratoconjunctivitis_sicca	261443	3891	257552	0.320038322413206	1.377180540206422	0.047883653730710005	True	lrt_mle	1.003,1.891	lrt_quadratic	two		True	1.002986699408072	1.890978456087779	False	True	False	mle	mle	lrt_mle	261443	3891	257552	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.047883653730710005	0.047883653730710005	True	lrt_mle	lrt_mle			0.4842299167360649	False	True	lrt_quadratic		1.003,1.891	1.002986699408072	1.890978456087779																																																																																																																		
Obstruction_of_bile_duct	197908	1738	196170	0.461704382911549	1.586776155737824	0.051262588254410005	True	lrt_mle	0.997,2.524	lrt_quadratic	two		True	0.9974714226862365	2.524241307723276	False	True	False	mle	mle	lrt_mle	197908	1738	196170	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.051262588254410005	0.051262588254410005	True	lrt_mle	lrt_mle			0.4920007005511148	False	True	lrt_quadratic		0.997,2.524	0.9974714226862365	2.524241307723276																																																																																																																		
Disorders_of_the_middle_ear	287735	30183	257552	0.10933374393129601	1.11553459112138	0.10120553611669601	True	lrt_mle	0.979,1.271	lrt_quadratic	two		True	0.9788197437073779	1.271344833395971	False	True	False	mle	mle	lrt_mle	287735	30183	257552	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.10120553611669601	0.10120553611669601	True	lrt_mle	lrt_mle			0.6173681679487839	False	True	lrt_quadratic		0.979,1.271	0.9788197437073779	1.271344833395971																																																																																																																		
Gallstones_Cholelithiasis	213272	17102	196170	-0.010793177777649	0.9892648595754621	0.8945325411355901	True	lrt_mle	0.843,1.160	lrt_quadratic	two		True	0.8433593654687329	1.1604127522161758	False	True	False	mle	mle	lrt_mle	213272	17102	196170	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.8945325411355901	0.8945325411355901	True	lrt_mle	lrt_mle			0.9811471726166311	False	True	lrt_quadratic		0.843,1.160	0.8433593654687329	1.1604127522161758																																																																																																																		
Esophageal_ulcer	198084	1914	196170	0.16910031244173301	1.184238926864265	0.5252341553237531	True	lrt_mle	0.703,1.995	lrt_quadratic	two		True	0.7028633485126496	1.9952980033292849	False	True	False	mle	mle	lrt_mle	198084	1914	196170	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.5252341553237531	0.5252341553237531	True	lrt_mle	lrt_mle			0.9044710009276652	False	True	lrt_quadratic		0.703,1.995	0.7028633485126496	1.9952980033292849																																																																																																																		
Mixed_conductive_and_sensorineural_hearing_loss	261463	3911	257552	-0.186107539734249	0.830184312380973	0.37392043890702403	True	lrt_mle	0.551,1.251	lrt_quadratic	two		True	0.5508212831887433	1.251233410106466	False	True	False	mle	mle	lrt_mle	261463	3911	257552	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.37392043890702403	0.37392043890702403	True	lrt_mle	lrt_mle			0.8532650407246043	False	True	lrt_quadratic		0.551,1.251	0.5508212831887433	1.251233410106466																																																																																																																		
Cluster_headaches	214983	1148	213835	0.013566745780998	1.013659191666745	0.9583985602321551	True	lrt_mle	0.609,1.688	lrt_quadratic	two		True	0.6088491087197955	1.6876183969636984	False	True	False	mle	mle	lrt_mle	214983	1148	213835	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.9583985602321551	0.9583985602321551	True	lrt_mle	lrt_mle			0.9929023624094401	False	True	lrt_quadratic		0.609,1.688	0.6088491087197955	1.6876183969636984																																																																																																																		
Periapical_abscess	203454	7284	196170	-0.14048493833757902	0.868936752466246	0.148235623953271	True	lrt_mle	0.718,1.051	lrt_quadratic	two		True	0.7182546887049629	1.0512302831575944	False	True	False	mle	mle	lrt_mle	203454	7284	196170	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.148235623953271	0.148235623953271	True	lrt_mle	lrt_mle			0.6876020113503867	False	True	lrt_quadratic		0.718,1.051	0.7182546887049629	1.0512302831575944																																																																																																																		
Effusion_of_joint	211537	24136	187401	0.045954774286109	1.047027057340014	0.461768982934641	True	lrt_mle	0.926,1.183	lrt_quadratic	two		True	0.926414982200579	1.1833418930661614	False	True	False	mle	mle	lrt_mle	211537	24136	187401	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.461768982934641	0.461768982934641	True	lrt_mle	lrt_mle			0.8853459051670597	False	True	lrt_quadratic		0.926,1.183	0.926414982200579	1.1833418930661614																																																																																																																		
Stimulant_abuse_or_dependance	249376	10673	238703	0.033356809872255005	1.0339193860773639	0.6295573080504331	True	lrt_mle	0.903,1.184	lrt_quadratic	two		True	0.9028633506721396	1.1839989917752018	False	True	False	mle	mle	lrt_mle	249376	10673	238703	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.6295573080504331	0.6295573080504331	True	lrt_mle	lrt_mle			0.9336847086164975	False	True	lrt_quadratic		0.903,1.184	0.9028633506721396	1.1839989917752018																																																																																																																		
Functional_intestinal_disorder	213623	17453	196170	0.07991584051997401	1.083195902634879	0.400600847763437	True	lrt_mle	0.899,1.305	lrt_quadratic	two		True	0.8990385899989894	1.3050756402862633	False	True	False	mle	mle	lrt_mle	213623	17453	196170	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.400600847763437	0.400600847763437	True	lrt_mle	lrt_mle			0.8645386035072711	False	True	lrt_quadratic		0.899,1.305	0.8990385899989894	1.3050756402862633																																																																																																																		
Ankylosing_spondylitis	188427	1026	187401	-0.14843657184053902	0.8620546839784151	0.693749673884266	True	lrt_mle	0.412,1.805	lrt_quadratic	two		True	0.4117797197332148	1.804698586541834	False	True	False	mle	mle	lrt_mle	188427	1026	187401	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.693749673884266	0.693749673884266	True	lrt_mle	lrt_mle			0.9520464621427656	False	True	lrt_quadratic		0.412,1.805	0.4117797197332148	1.804698586541834																																																																																																																		
Facial_weakness	216751	2916	213835	0.075783088534774	1.078728560185474	0.631746605036485	True	lrt_mle	0.791,1.471	lrt_quadratic	two		True	0.7912587850361786	1.470638087773799	False	True	False	mle	mle	lrt_mle	216751	2916	213835	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.631746605036485	0.631746605036485	True	lrt_mle	lrt_mle			0.9336847086164975	False	True	lrt_quadratic		0.791,1.471	0.7912587850361786	1.470638087773799																																																																																																																		
Rash_and_other_nonspecific_skin_eruption	272261	42060	230201	0.017655580285196003	1.01781236137067	0.731714549832404	True	lrt_mle	0.920,1.126	lrt_quadratic	two		True	0.9200962420929764	1.1259061341261916	False	True	False	mle	mle	lrt_mle	272261	42060	230201	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.731714549832404	0.731714549832404	True	lrt_mle	lrt_mle			0.9578773420459762	False	True	lrt_quadratic		0.920,1.126	0.9200962420929764	1.1259061341261916																																																																																																																		
Abnormal_electrocardiogram_ECG_EKG	238947	29248	209699	0.018286789645341	1.018455016863782	0.755210652846071	True	lrt_mle	0.908,1.143	lrt_quadratic	two		True	0.9078536151976518	1.1425306943886362	False	True	False	mle	mle	lrt_mle	238947	29248	209699	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.755210652846071	0.755210652846071	True	lrt_mle	lrt_mle			0.9610942199807302	False	True	lrt_quadratic		0.908,1.143	0.9078536151976518	1.1425306943886362																																																																																																																		
Gastritis	224266	28096	196170	-0.12405796576677701	0.883328636576981	0.040300441967023	True	lrt_mle	0.785,0.995	lrt_quadratic	two		True	0.784562256349635	0.9945284442146644	False	True	False	mle	mle	lrt_mle	224266	28096	196170	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.040300441967023	0.040300441967023	True	lrt_mle	lrt_mle			0.4539630078270647	False	True	lrt_quadratic		0.785,0.995	0.784562256349635	0.9945284442146644																																																																																																																		
Retention_of_urine	238728	18056	220672	0.038123088481827	1.038859096598093	0.657861881429585	True	lrt_mle	0.878,1.230	lrt_quadratic	two		True	0.8775727360350789	1.2297877751542485	False	True	False	mle	mle	lrt_mle	238728	18056	220672	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.657861881429585	0.657861881429585	True	lrt_mle	lrt_mle			0.9435583779266642	False	True	lrt_quadratic		0.878,1.230	0.8775727360350789	1.2297877751542485																																																																																																																		
Arterial_embolism_and_thrombosis	214040	4341	209699	0.19699554026374502	1.217738609900771	0.133606728125166	True	lrt_mle	0.941,1.575	lrt_quadratic	two		True	0.9413858775082292	1.575217301929515	False	True	False	mle	mle	lrt_mle	214040	4341	209699	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.133606728125166	0.133606728125166	True	lrt_mle	lrt_mle			0.6713708006564633	False	True	lrt_quadratic		0.941,1.575	0.9413858775082292	1.575217301929515																																																																																																																		
Other_skin_and_subcutaneous_disorders	270153	39952	230201	-0.09269573880289501	0.911470783302425	0.14753002757977002	True	lrt_mle	0.804,1.033	lrt_quadratic	two		True	0.8040139950367717	1.033289213797754	False	True	False	mle	mle	lrt_mle	270153	39952	230201	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.14753002757977002	0.14753002757977002	True	lrt_mle	lrt_mle			0.6871053125885193	False	True	lrt_quadratic		0.804,1.033	0.8040139950367717	1.033289213797754																																																																																																																		
Chrystal_arthropathies	199917	12516	187401	0.038590206619982005	1.039344479881944	0.6619108109855151	True	lrt_mle	0.874,1.236	lrt_quadratic	two		True	0.8742585780055134	1.2356034873863775	False	True	False	mle	mle	lrt_mle	199917	12516	187401	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.6619108109855151	0.6619108109855151	True	lrt_mle	lrt_mle			0.9458209839808233	False	True	lrt_quadratic		0.874,1.236	0.8742585780055134	1.2356034873863775																																																																																																																		
Abnormal_thyroid_function_studies	198122	5851	192271	0.189122157852288	1.20818853318502	0.16797200576505703	True	lrt_mle	0.923,1.581	lrt_quadratic	two		True	0.923370414387026	1.5808601932397814	False	True	False	mle	mle	lrt_mle	198122	5851	192271	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.16797200576505703	0.16797200576505703	True	lrt_mle	lrt_mle			0.709559812119319	False	True	lrt_quadratic		0.923,1.581	0.923370414387026	1.5808601932397814																																																																																																																		
Obstructive_sleep_apnea	258920	45085	213835	-0.036580309457171	0.9640806659923131	0.488093234224489	True	lrt_mle	0.869,1.069	lrt_quadratic	two		True	0.8693700331256163	1.0691092344172008	False	True	False	mle	mle	lrt_mle	258920	45085	213835	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.488093234224489	0.488093234224489	True	lrt_mle	lrt_mle			0.8942916304918491	False	True	lrt_quadratic		0.869,1.069	0.8693700331256163	1.0691092344172008																																																																																																																		
Chondropathies	203299	15898	187401	-0.030535524894453003	0.969925974937283	0.714275001500551	True	lrt_mle	0.824,1.142	lrt_quadratic	two		True	0.8236561074228412	1.1421713362893628	False	True	False	mle	mle	lrt_mle	203299	15898	187401	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.714275001500551	0.714275001500551	True	lrt_mle	lrt_mle			0.9550866611316103	False	True	lrt_quadratic		0.824,1.142	0.8236561074228412	1.1421713362893628																																																																																																																		
Reaction_to_severe_stress_and_adjustment_disorders	279094	40391	238703	-0.047225554168739005	0.9538722234681251	0.358352368987822	True	lrt_mle	0.862,1.055	lrt_quadratic	two		True	0.86243286665855	1.0550064287661916	False	True	False	mle	mle	lrt_mle	279094	40391	238703	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.358352368987822	0.358352368987822	True	lrt_mle	lrt_mle			0.8507184125806362	False	True	lrt_quadratic		0.862,1.055	0.86243286665855	1.0550064287661916																																																																																																																		
Bladder_neck_obstruction	222250	1578	220672	0.39386543870481205	1.4827010210809362	0.20917508337079302	True	lrt_mle	0.802,2.742	lrt_quadratic	two		True	0.8018499091823942	2.741663112684078	False	True	False	mle	mle	lrt_mle	222250	1578	220672	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.20917508337079302	0.20917508337079302	True	lrt_mle	lrt_mle			0.7448058172929999	False	True	lrt_quadratic		0.802,2.742	0.8018499091823942	2.741663112684078																																																																																																																		
Prostatitis	223398	2726	220672	0.259449511456655	1.296216337984803	0.236914065117612	True	lrt_mle	0.843,1.993	lrt_quadratic	two		True	0.8432464910866305	1.9925096785088445	False	True	False	mle	mle	lrt_mle	98489	2713	95776	sex_restricted_to_1;sex_majority_restricted_to_1;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.236914065117612	0.236914065117612	True	lrt_mle	lrt_mle			0.7768645020968379	False	True	lrt_quadratic		0.843,1.993	0.8432464910866305	1.9925096785088445																																																																																																																		
Hemo_onc_by_cell_of_origin	265469	8905	256564	0.15432387847561502	1.166868749256127	0.15945800575205402	True	lrt_mle	0.941,1.447	lrt_quadratic	two		True	0.9411370715169558	1.446742158180969	False	True	False	mle	mle	lrt_mle	265469	8905	256564	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.15945800575205402	0.15945800575205402	True	lrt_mle	lrt_mle			0.7003526965703323	False	True	lrt_quadratic		0.941,1.447	0.9411370715169558	1.446742158180969																																																																																																																		
Staphylococcus_aureus	254040	6214	247826	-0.000788718701637	0.9992115922552001	0.9949629757148861	True	lrt_mle	0.782,1.276	lrt_quadratic	two		True	0.7821901047582288	1.2764464802399675	False	True	False	mle	mle	lrt_mle	254040	6214	247826	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.9949629757148861	0.9949629757148861	True	lrt_mle	lrt_mle			0.9987499365121725	False	True	lrt_quadratic		0.782,1.276	0.7821901047582288	1.2764464802399675																																																																																																																		
Osteochondrosis	188483	1082	187401	0.27791305502908803	1.320371392566005	0.40495362529028606	True	lrt_mle	0.687,2.539	lrt_quadratic	two		True	0.6865064945841922	2.5394961709177033	False	True	False	mle	mle	lrt_mle	188483	1082	187401	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.40495362529028606	0.40495362529028606	True	lrt_mle	lrt_mle			0.8645386035072711	False	True	lrt_quadratic		0.687,2.539	0.6865064945841922	2.5394961709177033																																																																																																																		
Fasciculation	215058	1223	213835	-0.25521567069851003	0.774749389199557	0.41332767175314206	True	lrt_mle	0.420,1.428	lrt_quadratic	two		True	0.4203426762004235	1.4279697257741437	False	True	False	mle	mle	lrt_mle	215058	1223	213835	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.41332767175314206	0.41332767175314206	True	lrt_mle	lrt_mle			0.8660464038379757	False	True	lrt_quadratic		0.420,1.428	0.4203426762004235	1.4279697257741437																																																																																																																		
Ocular_hypertension	261277	3725	257552	-0.07762535292200701	0.925311026685502	0.6028280355015141	True	lrt_mle	0.691,1.240	lrt_quadratic	two		True	0.690722030967331	1.2395731679597666	False	True	False	mle	mle	lrt_mle	261277	3725	257552	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.6028280355015141	0.6028280355015141	True	lrt_mle	lrt_mle			0.926353088943125	False	True	lrt_quadratic		0.691,1.240	0.690722030967331	1.2395731679597666																																																																																																																		
Transient_alteration_of_awareness	216676	2841	213835	-0.37696299861858	0.685941454207842	0.042975638513205	True	lrt_mle	0.476,0.988	lrt_quadratic	two		True	0.4761562948558733	0.9881538555385254	False	True	False	mle	mle	lrt_mle	216676	2841	213835	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.042975638513205	0.042975638513205	True	lrt_mle	lrt_mle			0.4654818791582909	False	True	lrt_quadratic		0.476,0.988	0.4761562948558733	0.9881538555385254																																																																																																																		
Chronic_venous_hypertension	210872	1173	209699	0.18156478434046402	1.199092216591874	0.46765814732513106	True	lrt_mle	0.735,1.957	lrt_quadratic	two		True	0.7346197642537288	1.9572331345479668	False	True	False	mle	mle	lrt_mle	210872	1173	209699	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.46765814732513106	0.46765814732513106	True	lrt_mle	lrt_mle			0.8873439615651579	False	True	lrt_quadratic		0.735,1.957	0.7346197642537288	1.9572331345479668																																																																																																																		
Male_sexual_dysfuction	238315	17643	220672	0.049500061383198006	1.050745656712952	0.545464737764426	True	lrt_mle	0.895,1.234	lrt_quadratic	two		True	0.8949612293601918	1.2336472227857604	False	True	False	mle	mle	lrt_mle	113375	17599	95776	sex_restricted_to_1;sex_majority_restricted_to_1;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.545464737764426	0.545464737764426	True	lrt_mle	lrt_mle			0.9096276096075276	False	True	lrt_quadratic		0.895,1.234	0.8949612293601918	1.2336472227857604																																																																																																																		
Acanthosis_nigricans	231428	1227	230201	0.26900868185735	1.308666502653042	0.159814575448555	True	lrt_mle	0.899,1.904	lrt_quadratic	two		True	0.8993610971690806	1.904249606255952	False	True	False	mle	mle	lrt_mle	231428	1227	230201	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.159814575448555	0.159814575448555	True	lrt_mle	lrt_mle			0.7003526965703323	False	True	lrt_quadratic		0.899,1.904	0.8993610971690806	1.904249606255952																																																																																																																		
Plantar_fascial_fibromatosis_Plantar_fasciitis	204297	16896	187401	-0.08255781014135201	0.920758207156075	0.33019825938394104	True	lrt_mle	0.780,1.087	lrt_quadratic	two		True	0.7797856473954401	1.0872163124276402	False	True	False	mle	mle	lrt_mle	204297	16896	187401	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.33019825938394104	0.33019825938394104	True	lrt_mle	lrt_mle			0.8320996136475315	False	True	lrt_quadratic		0.780,1.087	0.7797856473954401	1.0872163124276402																																																																																																																		
Eye_infection_viral	260771	3219	257552	-0.017636316562446002	0.982518293019735	0.9161585427726221	True	lrt_mle	0.708,1.364	lrt_quadratic	two		True	0.7075229128256947	1.3643970797539897	False	True	False	mle	mle	lrt_mle	260771	3219	257552	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.9161585427726221	0.9161585427726221	True	lrt_mle	lrt_mle			0.9845968428460758	False	True	lrt_quadratic		0.708,1.364	0.7075229128256947	1.3643970797539897																																																																																																																		
Cerebral_infarction_Ischemic_stroke	220626	10927	209699	-0.026214366361591003	0.9741262473257991	0.761113230441502	True	lrt_mle	0.823,1.153	lrt_quadratic	two		True	0.8226583922735647	1.1534823623527715	False	True	False	mle	mle	lrt_mle	220626	10927	209699	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.761113230441502	0.761113230441502	True	lrt_mle	lrt_mle			0.9621771091286294	False	True	lrt_quadratic		0.823,1.153	0.8226583922735647	1.1534823623527715																																																																																																																		
Gastric_ulcer	201194	5024	196170	-0.05477122194685	0.946701707754087	0.6945845339351051	True	lrt_mle	0.720,1.244	lrt_quadratic	two		True	0.7202368836824732	1.2443740993687147	False	True	False	mle	mle	lrt_mle	201194	5024	196170	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.6945845339351051	0.6945845339351051	True	lrt_mle	lrt_mle			0.9520464621427656	False	True	lrt_quadratic		0.720,1.244	0.7202368836824732	1.2443740993687147																																																																																																																		
Systemic_inflammatory_response_syndrome	250970	3144	247826	0.08573456741966601	1.089517096586801	0.6360701730504611	True	lrt_mle	0.764,1.554	lrt_quadratic	two		True	0.7638589261110135	1.5540140504719537	False	True	False	mle	mle	lrt_mle	250970	3144	247826	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.6360701730504611	0.6360701730504611	True	lrt_mle	lrt_mle			0.9356715930734363	False	True	lrt_quadratic		0.764,1.554	0.7638589261110135	1.5540140504719537																																																																																																																		
Gastrointestinal_hemorrhage	227655	31485	196170	-0.039484779843056005	0.961284584781504	0.499433396823087	True	lrt_mle	0.857,1.078	lrt_quadratic	two		True	0.8572120076147237	1.0779924274624426	False	True	False	mle	mle	lrt_mle	227655	31485	196170	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.499433396823087	0.499433396823087	True	lrt_mle	lrt_mle			0.8970111727021565	False	True	lrt_quadratic		0.857,1.078	0.8572120076147237	1.0779924274624426																																																																																																																		
Overweight_and_obesity	272900	80629	192271	-0.021828804141682003	0.9784077200638521	0.5698600419854151	True	lrt_mle	0.907,1.055	lrt_quadratic	two		True	0.9074489054288088	1.0549152254783845	False	True	False	mle	mle	lrt_mle	272900	80629	192271	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.5698600419854151	0.5698600419854151	True	lrt_mle	lrt_mle			0.9180438839952024	False	True	lrt_quadratic		0.907,1.055	0.9074489054288088	1.0549152254783845																																																																																																																		
Chronic_kidney_disease	249128	28456	220672	0.100715624055647	1.105962088026584	0.07958612675326	True	lrt_mle	0.988,1.238	lrt_quadratic	two		True	0.9881855259327368	1.237775810364762	False	True	False	mle	mle	lrt_mle	249128	28456	220672	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.07958612675326	0.07958612675326	True	lrt_mle	lrt_mle			0.5796732611643078	False	True	lrt_quadratic		0.988,1.238	0.9881855259327368	1.237775810364762																																																																																																																		
Disorders_of_the_retina	284338	26786	257552	-0.081442124149933	0.9217860574617581	0.20691731290550203	True	lrt_mle	0.812,1.046	lrt_quadratic	two		True	0.8122736328285278	1.0460631754992145	False	True	False	mle	mle	lrt_mle	284338	26786	257552	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.20691731290550203	0.20691731290550203	True	lrt_mle	lrt_mle			0.7448058172929999	False	True	lrt_quadratic		0.812,1.046	0.8122736328285278	1.0460631754992145																																																																																																																		
Glaucoma	267677	10125	257552	0.055056097902169004	1.056599886050018	0.522994829437141	True	lrt_mle	0.892,1.251	lrt_quadratic	two		True	0.8923616271313796	1.2510660311445094	False	True	False	mle	mle	lrt_mle	267677	10125	257552	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.522994829437141	0.522994829437141	True	lrt_mle	lrt_mle			0.9044710009276652	False	True	lrt_quadratic		0.892,1.251	0.8923616271313796	1.2510660311445094																																																																																																																		
Vitamin_B12_deficiency	196035	3764	192271	0.11199974519162201	1.118512575638633	0.50077157494557	True	lrt_mle	0.807,1.550	lrt_quadratic	two		True	0.8073153029363839	1.5496676172387063	False	True	False	mle	mle	lrt_mle	196035	3764	192271	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.50077157494557	0.50077157494557	True	lrt_mle	lrt_mle			0.8976267574249759	False	True	lrt_quadratic		0.807,1.550	0.8073153029363839	1.5496676172387063																																																																																																																		
Slurred_speech	215766	1931	213835	-0.034131561182302005	0.966444349712086	0.8625345423698001	True	lrt_mle	0.657,1.422	lrt_quadratic	two		True	0.6567281033538271	1.4222243213295176	False	True	False	mle	mle	lrt_mle	215766	1931	213835	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.8625345423698001	0.8625345423698001	True	lrt_mle	lrt_mle			0.9756638793521544	False	True	lrt_quadratic		0.657,1.422	0.6567281033538271	1.4222243213295176																																																																																																																		
Atrioventricular_block	216700	7001	209699	-0.252540508409904	0.776824744266781	0.053411322446198006	True	lrt_mle	0.601,1.004	lrt_quadratic	two		True	0.6012214301385684	1.0037178534472204	False	True	False	mle	mle	lrt_mle	216700	7001	209699	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-141867315-INV-29159	0.053411322446198006	0.053411322446198006	True	lrt_mle	lrt_mle			0.5022324801130419	False	True	lrt_quadratic		0.601,1.004	0.6012214301385684	1.0037178534472204																																																																																																																		
