Phenotype	N_Total	N_Cases	N_Controls	Beta	OR	P_Value	P_Valid	P_Source	OR_CI95	CI_Method	CI_Sided	CI_Label	CI_Valid	CI_LO_OR	CI_HI_OR	Used_Ridge	Final_Is_MLE	Used_Firth	Inference_Type	Coef_Source	P_Value_Method	N_Total_Used	N_Cases_Used	N_Controls_Used	Model_Notes	Inversion	Skip_Reason	P_LRT_Overall	P_Value_lrt	P_Overall_Valid	P_Source_lrt	P_Method	Q_GLOBAL	Sig_Global	CI_Valid_DISPLAY	CI_Method_DISPLAY	CI_Label_DISPLAY	OR_CI95_DISPLAY	CI_LO_OR_DISPLAY	CI_HI_OR_DISPLAY	FINAL_INTERPRETATION
Aphagia_and_dysphagia	9695	283	9412	-1.82652695855842	0.16097165932040403	0.057493067534548005	True	lrt_mle	0.020,1.315	wald_mle	two		True	0.019709467361450003	1.314691799081521	False	True	False	mle	mle	lrt_mle	9695	283	9412	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr17-45585160-INV-706887		0.057493067534548005	0.057493067534548005	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	wald_mle		0.020,1.315	0.019709467361450003	1.314691799081521	
Hypertrophic_conditions_of_skin	8582	328	8254	0.216330777949152	1.241512976204793	0.7560667427399971	True	lrt_mle	0.317,4.861	lrt_quadratic	two		True	0.31709584276082	4.860847296719366	False	True	False	mle	mle	lrt_mle	8582	328	8254	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr17-45585160-INV-706887		0.7560667427399971	0.7560667427399971	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.317,4.861	0.31709584276082	4.860847296719366	
Acne	8688	434	8254	-1.248895988445569	0.28682127613256503	0.458614455005078	True	lrt_mle	0.011,7.798	lrt_quadratic	two		True	0.010549495743657905	7.798139971928985	False	True	False	mle	mle	lrt_mle	8688	434	8254	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.458614455005078	0.458614455005078	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.011,7.798	0.010549495743657905	7.798139971928985	
Other_skin_and_subcutaneous_disorders	8762	508	8254	-0.281947295321868	0.7543134393324781	0.859426551838054	True	lrt_mle	0.033,17.086	lrt_quadratic	two		True	0.03330054608399284	17.08646949279605	False	True	False	mle	mle	lrt_mle	8762	508	8254	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.859426551838054	0.859426551838054	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.033,17.086	0.03330054608399284	17.08646949279605	
Inflammation_of_the_eye	9375	666	8709	1.801634449773338	6.059543394337124	0.15075030108773302	True	lrt_mle	0.545,67.368	wald_mle	two		True	0.5450381490102271	67.36788280698069	False	True	False	mle	mle	lrt_mle	9375	666	8709	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976		0.15075030108773302	0.15075030108773302	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	wald_mle		0.545,67.368	0.5450381490102271	67.36788280698069	
Hearing_impairment	9161	452	8709	-0.32478200439895405	0.722684878596051	0.8490417611169351	True	lrt_mle	0.025,20.482	lrt_quadratic	two		True	0.02549947746403926	20.481730831070067	False	True	False	mle	mle	lrt_mle	9161	452	8709	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.8490417611169351	0.8490417611169351	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.025,20.482	0.02549947746403926	20.481730831070067	
Abnormal_Papanicolaou_smear	9609	221	9388	-0.35615579772244504	0.7003634966972041	0.8712486031209681	True	lrt_mle	0.009,51.981	lrt_quadratic	two		True	0.009436320160635737	51.98096494776935	False	True	False	mle	mle	lrt_mle	5999	219	5780	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.8712486031209681	0.8712486031209681	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.009,51.981	0.009436320160635737	51.98096494776935	
Epidermal_thickening	8587	333	8254	-0.6765824412241841	0.508351347656334	0.7272069885014211	True	lrt_mle	0.011,22.755	lrt_quadratic	two		True	0.011356807630216808	22.75473012120383	False	True	False	mle	mle	lrt_mle	8587	333	8254	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.7272069885014211	0.7272069885014211	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.011,22.755	0.011356807630216808	22.75473012120383	
Abnormal_cytological_findings_in_specimens_from_genital_organs	9695	307	9388	0.562323070721071	1.7547441638738301	0.7652820237180881	True	lrt_mle	0.044,70.381	lrt_quadratic	two		True	0.0437495619957912	70.3807521763415	False	True	False	mle	mle	lrt_mle	6084	304	5780	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.7652820237180881	0.7652820237180881	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.044,70.381	0.0437495619957912	70.3807521763415	
Multinodular_goiter	8750	167	8583	1.113882166260828	3.046161173569768	0.676149860208322	True	lrt_mle	0.016,566.933	lrt_quadratic	two		True	0.016367183862262377	566.9330761755946	True	True	False	mle	mle	lrt_mle	8750	167	8583	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.676149860208322	0.676149860208322	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.016,566.933	0.016367183862262377	566.9330761755946	
Pure_hypercholesterolemia	9283	700	8583	0.079814729202643	1.083086384807076	0.9536040157962781	True	lrt_mle	0.074,15.935	lrt_quadratic	two		True	0.07361496906931553	15.935293212578776	False	True	False	mle	mle	lrt_mle	9283	700	8583	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.9536040157962781	0.9536040157962781	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.074,15.935	0.07361496906931553	15.935293212578776	
Benign_sarcoma_related_cancers	8689	410	8279	2.131244588746005	8.425346379996585	0.172472738034657	True	lrt_mle	0.394,180.009	lrt_quadratic	two		True	0.3943506065216784	180.00850118895204	False	True	False	mle	mle	lrt_mle	8689	410	8279	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.172472738034657	0.172472738034657	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.394,180.009	0.3943506065216784	180.00850118895204	
Melanocytic_nevi	8742	463	8279	-1.5333661457618222	0.215808002097876	0.36633959022107704	True	lrt_mle	0.008,6.201	wald_mle	two		True	0.007511017457589001	6.200637135041828	False	True	False	mle	mle	lrt_mle	8742	463	8279	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976		0.36633959022107704	0.36633959022107704	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	wald_mle		0.008,6.201	0.007511017457589001	6.200637135041828	
Migraine	9560	382	9178	-2.115884004956235	0.12052669624875201	0.245476181614272	True	lrt_mle	0.003,4.284	lrt_quadratic	two		True	0.0033911038204571965	4.283762832917505	False	True	False	mle	mle	lrt_mle	9560	382	9178	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.245476181614272	0.245476181614272	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.003,4.284	0.0033911038204571965	4.283762832917505	
Other_follicular_disorders	9019	765	8254	-1.166782252418152	0.31136723221905005	0.36921818853341604	True	lrt_mle	0.024,3.975	lrt_quadratic	two		True	0.02439051949219652	3.9748867723284813	False	True	False	mle	mle	lrt_mle	9019	765	8254	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.36921818853341604	0.36921818853341604	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.024,3.975	0.02439051949219652	3.9748867723284813	
Uninodular_goiter_single_thyroid_nodule	8841	258	8583	3.477619485161159	32.38254312506316	0.07257244357628401	True	lrt_mle	0.875,1.198e+03	wald_mle	two		True	0.875383111438488	1197.9087619401255	False	True	False	mle	mle	lrt_mle	8841	258	8583	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976		0.07257244357628401	0.07257244357628401	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	wald_mle		0.875,1.198e+03	0.875383111438488	1197.9087619401255	
Benign_neoplasm_of_the_skin	8992	713	8279	-2.446705336479735	0.08657836369576201	0.078785129011747	True	lrt_mle	0.005,1.378	wald_mle	two		True	0.005439700513596	1.377982674138162	False	True	False	mle	mle	lrt_mle	8992	713	8279	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976		0.078785129011747	0.078785129011747	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	wald_mle		0.005,1.378	0.005439700513596	1.377982674138162	
Disorder_of_nervous_system	9305	127	9178	0.769390887901768	2.1584511146046372	0.7812534876601761	True	lrt_mle	0.009,492.704	lrt_quadratic	two		True	0.009455792891878461	492.70444767667345	True	True	False	mle	mle	lrt_mle	9305	127	9178	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.7812534876601761	0.7812534876601761	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.009,492.704	0.009455792891878461	492.70444767667345	
Pain_in_shoulder	9639	799	8840	0.7459005268443081	2.1083391964031932	0.555507141151108	True	lrt_mle	0.179,24.767	wald_mle	two		True	0.17947714555844202	24.76690919759817	False	True	False	mle	mle	lrt_mle	9639	799	8840	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976		0.555507141151108	0.555507141151108	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	wald_mle		0.179,24.767	0.17947714555844202	24.76690919759817	
Morbid_obesity	8755	172	8583	-0.032607951069936005	0.967917956412313	0.9896608128347221	True	lrt_mle	0.007,134.193	lrt_quadratic	two		True	0.0069814762993526455	134.19298872822372	True	True	False	mle	mle	lrt_mle	8755	172	8583	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.9896608128347221	0.9896608128347221	True	lrt_mle	lrt_mle	0.999143360799542	False	True	lrt_quadratic		0.007,134.193	0.0069814762993526455	134.19298872822372	
Skin_changes_due_to_chronic_exposure_to_nonionizing_radiation	8354	100	8254	3.148317670263863	23.296838630316916	0.426267760674415	True	score_chi2		profile_penalized	two		False			True	False	True	firth	firth	score_chi2	8354	100	8254	firth_refit;firth_seeded_refit;inference=firth;ci=profile_penalized	chr6-167181003-INV-209976			0.426267760674415	True	score_chi2	score_chi2	0.9680330620805497	False	False						
Conjunctivitis	9164	455	8709	1.67387078249221	5.332769890674227	0.24508123140221102	True	lrt_mle	0.339,84.002	wald_mle	two		True	0.338545822667673	84.00172975933481	False	True	False	mle	mle	lrt_mle	9164	455	8709	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976		0.24508123140221102	0.24508123140221102	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	wald_mle		0.339,84.002	0.338545822667673	84.00172975933481	
Skin_changes_due_to_solar_radiation	8382	128	8254	0.639486485460532	1.895507258805142	0.9350628785111271	True	score_chi2	1.140,3.401	profile_penalized	two		True	1.139840432067561	3.401460797868998	True	False	True	firth	firth	score_chi2	8382	128	8254	firth_refit;firth_seeded_refit;inference=firth;ci=profile_penalized	chr6-167181003-INV-209976			0.9350628785111271	True	score_chi2	score_chi2	0.9859210717648742	False	True	profile_penalized		1.140,3.401	1.139840432067561	3.401460797868998	
Sensorineural_hearing_loss	8970	261	8709	-4.014192684397059	0.018057526790889	0.08994369142469201	True	score_chi2	0.013,0.026	profile_penalized	two		True	0.013073113484382	0.025804648512156	False	False	True	firth	firth	score_chi2	8970	261	8709	ridge_exception:UnboundLocalError;ridge_seeded_refit;inference=firth;ci=profile_penalized	chr6-167181003-INV-209976			0.08994369142469201	True	score_chi2	score_chi2	0.9680330620805497	False	True	profile_penalized		0.013,0.026	0.013073113484382	0.025804648512156	
Goiter	8981	398	8583	1.771434763579293	5.87928269356828	0.29008741734181204	True	lrt_mle	0.238,145.341	wald_mle	two		True	0.23782713797078	145.34070958352214	False	True	False	mle	mle	lrt_mle	8981	398	8583	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976		0.29008741734181204	0.29008741734181204	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	wald_mle		0.238,145.341	0.23782713797078	145.34070958352214	
Urinary_incontinence_and_enuresis	9695	273	9422	-2.171023731631151	0.114060789483005	0.30589298644510804	True	lrt_mle	0.002,7.278	lrt_quadratic	two		True	0.0017875338600506262	7.278107558263524	False	True	False	mle	mle	lrt_mle	9695	273	9422	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.30589298644510804	0.30589298644510804	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.002,7.278	0.0017875338600506262	7.278107558263524	
Viral_infections	9695	1613	8082	0.35335956553250303	1.4238430162745201	0.701599580924388	True	lrt_mle	0.235,8.639	wald_mle	two		True	0.234675560165955	8.638858403321002	False	True	False	mle	mle	lrt_mle	9695	1613	8082	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976		0.701599580924388	0.701599580924388	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	wald_mle		0.235,8.639	0.234675560165955	8.638858403321002	
Scar_conditions_and_fibrosis_of_skin	8404	150	8254	-2.954415979683974	0.052109084454990004	0.31495284953718	True	lrt_mle	1.514e-04,17.931	wald_mle	two		True	0.00015142977316800002	17.931458430638838	True	True	False	mle	mle	lrt_mle	8404	150	8254	firth_seeded_refit;firth_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976		0.31495284953718	0.31495284953718	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	wald_mle		1.514e-04,17.931	0.00015142977316800002	17.931458430638838	
Abnormal_mammogram	8635	356	8279	0.007214593229488001	1.007240681107293	0.9971126950172721	True	lrt_mle	0.020,50.138	lrt_quadratic	two		True	0.020234786425977473	50.1381021929158	False	True	False	mle	mle	lrt_mle	5299	356	4943	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.9971126950172721	0.9971126950172721	True	lrt_mle	lrt_mle	0.999143360799542	False	True	lrt_quadratic		0.020,50.138	0.020234786425977473	50.1381021929158	
Lump_or_mass_in_breast_or_nonspecific_abnormal_breast_exam	9065	786	8279	0.500626740834308	1.6497549155247442	0.716296129277009	True	lrt_mle	0.111,24.548	lrt_quadratic	two		True	0.11087435431336749	24.547527678092766	False	True	False	mle	mle	lrt_mle	9065	786	8279	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.716296129277009	0.716296129277009	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.111,24.548	0.11087435431336749	24.547527678092766	
Aphagia_and_dysphagia	9695	283	9412	1.7400895645331231	5.697853725427857	0.382929105302503	True	lrt_mle	0.114,283.988	lrt_quadratic	two		True	0.11431999423156966	283.98826727203164	False	True	False	mle	mle	lrt_mle	9695	283	9412	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.382929105302503	0.382929105302503	True	lrt_mle	lrt_mle	0.9680330620805497	False	True	lrt_quadratic		0.114,283.988	0.11431999423156966	283.98826727203164	
Hypertrophic_conditions_of_skin	8582	328	8254	0.398573242799486	1.489697743696243	0.818878236028266	True	lrt_mle	0.049,45.153	lrt_quadratic	two		True	0.04914835278423362	45.15307720110567	False	True	False	mle	mle	lrt_mle	8582	328	8254	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=lrt_quadratic	chr6-167181003-INV-209976		0.818878236028266	0.818878236028266	True	lrt_mle	lrt_mle	0.9859210717648742	False	True	lrt_quadratic		0.049,45.153	0.04914835278423362	45.15307720110567	
