Phenotype	N_Total	N_Cases	N_Controls	Beta	OR	P_Value	P_Valid	P_Source	OR_CI95	CI_Method	CI_Sided	CI_Label	CI_Valid	CI_LO_OR	CI_HI_OR	Used_Ridge	Final_Is_MLE	Used_Firth	Inference_Type	Coef_Source	P_Value_Method	N_Total_Used	N_Cases_Used	N_Controls_Used	Model_Notes	Inversion	P_LRT_Overall	P_Value_lrt	P_Overall_Valid	P_Source_lrt	P_Method	Q_GLOBAL	Sig_Global	CI_Valid_DISPLAY	CI_Method_DISPLAY	CI_Label_DISPLAY	OR_CI95_DISPLAY	CI_LO_OR_DISPLAY	CI_HI_OR_DISPLAY	FINAL_INTERPRETATION
Benign_sarcoma_related_cancers	66484	4029	62455	-0.023888759303903002	0.9763943185005951	0.7609858447823351	True	lrt_mle	0.837,1.139	lrt_quadratic	two		True	0.8371004901806273	1.138866690896972	False	True	False	mle	mle	lrt_mle	66484	4029	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.7609858447823351	0.7609858447823351	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.837,1.139	0.8371004901806273	1.138866690896972	
Melanocytic_nevi	63655	1200	62455	0.07360657913591101	1.076383250555483	0.598639653526947	True	lrt_mle	0.818,1.416	lrt_quadratic	two		True	0.8183399641526158	1.4157941110405254	False	True	False	mle	mle	lrt_mle	63655	1200	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.598639653526947	0.598639653526947	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.818,1.416	0.8183399641526158	1.4157941110405254	
Migraine	72594	5689	66905	-0.036964363491905	0.9637104780133731	0.5815031396466921	True	lrt_mle	0.845,1.099	lrt_quadratic	two		True	0.8450115354124149	1.099083085273491	False	True	False	mle	mle	lrt_mle	72594	5689	66905	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.5815031396466921	0.5815031396466921	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.845,1.099	0.8450115354124149	1.099083085273491	
Diastolic_heart_failure	74446	2684	71762	0.13018730548183702	1.139041712101891	0.15632075585413902	True	lrt_mle	0.953,1.361	wald_mle	two		True	0.9530340776504881	1.3613532320969282	False	True	False	mle	mle	lrt_mle	74446	2684	71762	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.15632075585413902	0.15632075585413902	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.953,1.361	0.9530340776504881	1.3613532320969282	
Other_follicular_disorders	68035	6933	61102	0.072557934459319	1.075255098608464	0.22784411608748703	True	lrt_mle	0.956,1.209	wald_mle	two		True	0.9561778520085481	1.2091615850072661	False	True	False	mle	mle	lrt_mle	68035	6933	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.22784411608748703	0.22784411608748703	True	lrt_mle	lrt_mle	0.9101667937253499	False	True	wald_mle		0.956,1.209	0.9561778520085481	1.2091615850072661	
Uninodular_goiter_single_thyroid_nodule	61102	2520	58582	0.013307835603526	1.01339677895766	0.8919087726746461	True	lrt_mle	0.836,1.228	lrt_quadratic	two		True	0.8364117759943968	1.2278318659260972	False	True	False	mle	mle	lrt_mle	61102	2520	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.8919087726746461	0.8919087726746461	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	lrt_quadratic		0.836,1.228	0.8364117759943968	1.2278318659260972	
Benign_neoplasm_of_the_skin	65465	3010	62455	-0.12135601415842301	0.885718575102419	0.192095994393626	True	lrt_mle	0.737,1.065	wald_mle	two		True	0.7368766592135071	1.064625109877655	False	True	False	mle	mle	lrt_mle	65465	3010	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.192095994393626	0.192095994393626	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.737,1.065	0.7368766592135071	1.064625109877655	
High_risk_human_papillomavirus_HPV_DNA_test_positive	71629	1128	70501	-0.06705360550321701	0.935145071071043	0.650955819702929	True	lrt_mle	0.699,1.250	lrt_quadratic	two		True	0.6994001124064972	1.2503519636842766	False	True	False	mle	mle	lrt_mle	40387	1100	39287	sex_restricted_to_0;sex_forced_restriction_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.650955819702929	0.650955819702929	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.699,1.250	0.6994001124064972	1.2503519636842766	
Disorder_of_nervous_system	68931	2026	66905	0.147660820402009	1.159119679934185	0.15964039316973203	True	lrt_mle	0.946,1.421	wald_mle	two		True	0.9457037965840591	1.420696879153647	False	True	False	mle	mle	lrt_mle	68931	2026	66905	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.15964039316973203	0.15964039316973203	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.946,1.421	0.9457037965840591	1.420696879153647	
Pain_in_shoulder	73549	12198	61351	0.013161587243213	1.013248582177424	0.7843649787649081	True	lrt_mle	0.922,1.113	lrt_quadratic	two		True	0.9220915408147085	1.1134173168723014	False	True	False	mle	mle	lrt_mle	73549	12198	61351	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.7843649787649081	0.7843649787649081	True	lrt_mle	lrt_mle	0.9386492823214052	False	True	lrt_quadratic		0.922,1.113	0.9220915408147085	1.1134173168723014	
Flat_foot_pes_planus	63431	2080	61351	-0.033997817871764	0.9665736138227791	0.749122793809838	True	lrt_mle	0.785,1.190	lrt_quadratic	two		True	0.7847710192550411	1.1904931859299515	False	True	False	mle	mle	lrt_mle	63431	2080	61351	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.749122793809838	0.749122793809838	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.785,1.190	0.7847710192550411	1.1904931859299515	
Morbid_obesity	67801	9219	58582	-0.042776747591195007	0.9581252699659971	0.43350460488594206	True	lrt_mle	0.861,1.066	lrt_quadratic	two		True	0.8608588674141565	1.066381572748286	False	True	False	mle	mle	lrt_mle	67801	9219	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.43350460488594206	0.43350460488594206	True	lrt_mle	lrt_mle	0.9224423393241438	False	True	lrt_quadratic		0.861,1.066	0.8608588674141565	1.066381572748286	
Skin_changes_due_to_chronic_exposure_to_nonionizing_radiation	61407	305	61102	-0.237708093442026	0.788432806212735	0.40715003100261504	True	lrt_mle	0.449,1.383	lrt_quadratic	two		True	0.44943487125687226	1.3831287460496176	False	True	False	mle	mle	lrt_mle	61407	305	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.40715003100261504	0.40715003100261504	True	lrt_mle	lrt_mle	0.9224423393241438	False	True	lrt_quadratic		0.449,1.383	0.44943487125687226	1.3831287460496176	
Conjunctivitis	69437	4460	64977	-0.09790323922141701	0.9067366360522031	0.19105422122404903	True	lrt_mle	0.782,1.051	wald_mle	two		True	0.7821397545125081	1.051182122396665	False	True	False	mle	mle	lrt_mle	69437	4460	64977	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.19105422122404903	0.19105422122404903	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.782,1.051	0.7821397545125081	1.051182122396665	
Skin_changes_due_to_solar_radiation	61598	496	61102	0.129180119641437	1.137895062959159	0.543534475973734	True	lrt_mle	0.750,1.726	lrt_quadratic	two		True	0.7500565045996482	1.726276842299965	False	True	False	mle	mle	lrt_mle	61598	496	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.543534475973734	0.543534475973734	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.750,1.726	0.7500565045996482	1.726276842299965	
Laryngitis_and_tracheitis	74446	913	73533	-0.23307029969015003	0.792097887330927	0.154348579081866	True	lrt_mle	0.571,1.099	wald_mle	two		True	0.5711180110385391	1.098580417684955	False	True	False	mle	mle	lrt_mle	74446	913	73533	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.154348579081866	0.154348579081866	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.571,1.099	0.5711180110385391	1.098580417684955	
Sensorineural_hearing_loss	67940	2963	64977	-0.149510952466547	0.8611290064814141	0.11335672552479902	True	lrt_mle	0.714,1.038	wald_mle	two		True	0.7142275554188711	1.038244968536361	False	True	False	mle	mle	lrt_mle	67940	2963	64977	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.11335672552479902	0.11335672552479902	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.714,1.038	0.7142275554188711	1.038244968536361	
Goiter	62921	4339	58582	0.005439315180045001	1.005454135112771	0.9431728292128331	True	lrt_mle	0.866,1.168	lrt_quadratic	two		True	0.8657852762658842	1.1676544352608134	False	True	False	mle	mle	lrt_mle	62921	4339	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.9431728292128331	0.9431728292128331	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	lrt_quadratic		0.866,1.168	0.8657852762658842	1.1676544352608134	
Alopecia_Areata	61344	242	61102	0.252435536426146	1.287156518771005	0.39275567834287706	True	lrt_mle	0.730,2.269	wald_mle	two		True	0.7301318743492871	2.269140633383869	False	True	False	mle	mle	lrt_mle	61344	242	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.39275567834287706	0.39275567834287706	True	lrt_mle	lrt_mle	0.9217218797308768	False	True	wald_mle		0.730,2.269	0.7301318743492871	2.269140633383869	
Urinary_incontinence_and_enuresis	74446	4999	69447	-0.005441639295259	0.9945731396045501	0.938887021072997	True	lrt_mle	0.865,1.143	lrt_quadratic	two		True	0.865410001948637	1.1430139792647829	False	True	False	mle	mle	lrt_mle	74446	4999	69447	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.938887021072997	0.938887021072997	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	lrt_quadratic		0.865,1.143	0.865410001948637	1.1430139792647829	
Viral_infections	74446	18428	56018	0.012027392161473001	1.012100012093335	0.767486959026441	True	lrt_mle	0.935,1.096	lrt_quadratic	two		True	0.9345383801122743	1.0960988401099847	False	True	False	mle	mle	lrt_mle	74446	18428	56018	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.767486959026441	0.767486959026441	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.935,1.096	0.9345383801122743	1.0960988401099847	
Scar_conditions_and_fibrosis_of_skin	62341	1239	61102	-0.079023556181811	0.9240181578489951	0.570277996496486	True	lrt_mle	0.703,1.214	lrt_quadratic	two		True	0.7033663642395028	1.213890227687831	False	True	False	mle	mle	lrt_mle	62341	1239	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.570277996496486	0.570277996496486	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.703,1.214	0.7033663642395028	1.213890227687831	
Abnormal_mammogram	66013	3558	62455	0.14426419312264901	1.155189261271697	0.087821306375815	True	lrt_mle	0.980,1.361	wald_mle	two		True	0.9801691718205371	1.361461131121741	False	True	False	mle	mle	lrt_mle	36423	3545	32878	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.087821306375815	0.087821306375815	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.980,1.361	0.9801691718205371	1.361461131121741	
Lump_or_mass_in_breast_or_nonspecific_abnormal_breast_exam	70782	8327	62455	0.113391322540402	1.120070155898569	0.053603745418336006	True	lrt_mle	0.999,1.256	wald_mle	two		True	0.9987980827507731	1.256066842538875	False	True	False	mle	mle	lrt_mle	70782	8327	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.053603745418336006	0.053603745418336006	True	lrt_mle	lrt_mle	0.8677106289593141	False	True	wald_mle		0.999,1.256	0.9987980827507731	1.256066842538875	
Aphagia_and_dysphagia	74446	4547	69899	-0.026553992484469	0.9737954647796011	0.717662733590901	True	lrt_mle	0.843,1.125	lrt_quadratic	two		True	0.8432518133601924	1.1245485538259599	False	True	False	mle	mle	lrt_mle	74446	4547	69899	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.717662733590901	0.717662733590901	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.843,1.125	0.8432518133601924	1.1245485538259599	
Hypertrophic_conditions_of_skin	63876	2774	61102	0.029944684115876002	1.030397535026409	0.746104591121984	True	lrt_mle	0.860,1.235	lrt_quadratic	two		True	0.8595709425101173	1.2351733029598118	False	True	False	mle	mle	lrt_mle	63876	2774	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.746104591121984	0.746104591121984	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.860,1.235	0.8595709425101173	1.2351733029598118	
Mild_cognitive_impairment	67590	685	66905	0.043978044250855004	1.044959411769866	0.8573202499860451	True	lrt_mle	0.647,1.688	lrt_quadratic	two		True	0.6469708219422742	1.68777344389088	False	True	False	mle	mle	lrt_mle	67590	685	66905	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.8573202499860451	0.8573202499860451	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	lrt_quadratic		0.647,1.688	0.6469708219422742	1.68777344389088	
Acne	63749	2647	61102	-0.247910707968916	0.7804296263133691	0.050282864375919	True	lrt_mle	0.606,1.005	wald_mle	two		True	0.6061910926391111	1.004749837177545	False	True	False	mle	mle	lrt_mle	63749	2647	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr10-79542902-INV-674513	0.050282864375919	0.050282864375919	True	lrt_mle	lrt_mle	0.8677106289593141	False	True	wald_mle		0.606,1.005	0.6061910926391111	1.004749837177545	
Other_skin_and_subcutaneous_disorders	66053	4951	61102	0.011649206061275001	1.011717322305291	0.900140107058311	True	lrt_mle	0.843,1.214	lrt_quadratic	two		True	0.8434101092234519	1.2136111828147467	False	True	False	mle	mle	lrt_mle	66053	4951	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.900140107058311	0.900140107058311	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	lrt_quadratic		0.843,1.214	0.8434101092234519	1.2136111828147467	
Inflammation_of_the_eye	71216	6239	64977	-0.039749759538656004	0.9610298976297961	0.633586923264239	True	lrt_mle	0.816,1.132	lrt_quadratic	two		True	0.8161253964487758	1.1316624481447632	False	True	False	mle	mle	lrt_mle	71216	6239	64977	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.633586923264239	0.633586923264239	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.816,1.132	0.8161253964487758	1.1316624481447632	
Hearing_impairment	69560	4583	64977	-0.060369082488395	0.9414170089232881	0.540574198108009	True	lrt_mle	0.776,1.142	lrt_quadratic	two		True	0.7759076122968424	1.142231330952596	False	True	False	mle	mle	lrt_mle	69560	4583	64977	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.540574198108009	0.540574198108009	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.776,1.142	0.7759076122968424	1.142231330952596	
Abnormal_Papanicolaou_smear	73429	2928	70501	-0.010911708845322	0.9891476079045651	0.9257515303193591	True	lrt_mle	0.786,1.244	lrt_quadratic	two		True	0.7863113482117573	1.2443073503243323	False	True	False	mle	mle	lrt_mle	73429	2928	70501	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.9257515303193591	0.9257515303193591	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	lrt_quadratic		0.786,1.244	0.7863113482117573	1.2443073503243323	
Rosacea	61398	296	61102	-0.28249296115939804	0.75390194853629	0.43089745650100003	True	lrt_mle	0.373,1.523	lrt_quadratic	two		True	0.3732773263700214	1.522643107027091	False	True	False	mle	mle	lrt_mle	61398	296	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.43089745650100003	0.43089745650100003	True	lrt_mle	lrt_mle	0.9224423393241438	False	True	lrt_quadratic		0.373,1.523	0.3732773263700214	1.522643107027091	
Epidermal_thickening	66181	5079	61102	0.008554837916613	1.008591535114049	0.9269957579753441	True	lrt_mle	0.840,1.211	lrt_quadratic	two		True	0.8399252386021553	1.211127893235693	False	True	False	mle	mle	lrt_mle	66181	5079	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.9269957579753441	0.9269957579753441	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	lrt_quadratic		0.840,1.211	0.8399252386021553	1.211127893235693	
Abnormal_cytological_findings_in_specimens_from_genital_organs	74446	3945	70501	0.030527653250979003	1.030998400112099	0.7641026453230021	True	lrt_mle	0.845,1.258	lrt_quadratic	two		True	0.8446346637655057	1.2584822132386617	False	True	False	mle	mle	lrt_mle	74446	3945	70501	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.7641026453230021	0.7641026453230021	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.845,1.258	0.8446346637655057	1.2584822132386617	
Multinodular_goiter	60548	1966	58582	-0.025340831398768002	0.9749775524292931	0.8633455624682811	True	lrt_mle	0.731,1.301	lrt_quadratic	two		True	0.7305870591563219	1.301119717120016	False	True	False	mle	mle	lrt_mle	60548	1966	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.8633455624682811	0.8633455624682811	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	lrt_quadratic		0.731,1.301	0.7305870591563219	1.301119717120016	
Pure_hypercholesterolemia	65387	6805	58582	-0.008385217613203001	0.9916498402662571	0.9199702117322621	True	lrt_mle	0.842,1.168	lrt_quadratic	two		True	0.8420114890799576	1.1678812206880869	False	True	False	mle	mle	lrt_mle	65387	6805	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.9199702117322621	0.9199702117322621	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	lrt_quadratic		0.842,1.168	0.8420114890799576	1.1678812206880869	
Benign_sarcoma_related_cancers	66484	4029	62455	0.006821384423774001	1.006844703058139	0.9472572526228491	True	lrt_mle	0.823,1.232	lrt_quadratic	two		True	0.8225997080299807	1.2323566932742989	False	True	False	mle	mle	lrt_mle	66484	4029	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.9472572526228491	0.9472572526228491	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	lrt_quadratic		0.823,1.232	0.8225997080299807	1.2323566932742989	
Melanocytic_nevi	63655	1200	62455	0.07693828482951201	1.079975423468491	0.66229086574711	True	lrt_mle	0.765,1.525	lrt_quadratic	two		True	0.7646562995829201	1.5253217895832774	False	True	False	mle	mle	lrt_mle	63655	1200	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.66229086574711	0.66229086574711	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.765,1.525	0.7646562995829201	1.5253217895832774	
Migraine	72594	5689	66905	0.026789967781219	1.027152045083196	0.7544443279844331	True	lrt_mle	0.868,1.215	lrt_quadratic	two		True	0.8684191859778243	1.2148986811370763	False	True	False	mle	mle	lrt_mle	72594	5689	66905	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.7544443279844331	0.7544443279844331	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.868,1.215	0.8684191859778243	1.2148986811370763	
Diastolic_heart_failure	74446	2684	71762	0.13563283207200902	1.145261313164402	0.277089548662317	True	lrt_mle	0.899,1.459	wald_mle	two		True	0.8987815099251101	1.459335178735863	False	True	False	mle	mle	lrt_mle	74446	2684	71762	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr10-79542902-INV-674513	0.277089548662317	0.277089548662317	True	lrt_mle	lrt_mle	0.9101667937253499	False	True	wald_mle		0.899,1.459	0.8987815099251101	1.459335178735863	
Other_follicular_disorders	68035	6933	61102	-0.060374137735284	0.9414122498399121	0.44875573264417806	True	lrt_mle	0.805,1.101	lrt_quadratic	two		True	0.8052611002813526	1.100583430441375	False	True	False	mle	mle	lrt_mle	68035	6933	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.44875573264417806	0.44875573264417806	True	lrt_mle	lrt_mle	0.9224423393241438	False	True	lrt_quadratic		0.805,1.101	0.8052611002813526	1.100583430441375	
Uninodular_goiter_single_thyroid_nodule	61102	2520	58582	0.13436351325305101	1.143808533642227	0.289429202759106	True	lrt_mle	0.894,1.463	wald_mle	two		True	0.8939783743970411	1.463455939317532	False	True	False	mle	mle	lrt_mle	61102	2520	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr10-79542902-INV-674513	0.289429202759106	0.289429202759106	True	lrt_mle	lrt_mle	0.9101667937253499	False	True	wald_mle		0.894,1.463	0.8939783743970411	1.463455939317532	
Benign_neoplasm_of_the_skin	65465	3010	62455	0.09125269402338501	1.09554580816184	0.43047230554923804	True	lrt_mle	0.873,1.375	lrt_quadratic	two		True	0.8731862696419842	1.3745298792582734	False	True	False	mle	mle	lrt_mle	65465	3010	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.43047230554923804	0.43047230554923804	True	lrt_mle	lrt_mle	0.9224423393241438	False	True	lrt_quadratic		0.873,1.375	0.8731862696419842	1.3745298792582734	
High_risk_human_papillomavirus_HPV_DNA_test_positive	71629	1128	70501	0.23384114087781402	1.263443766696951	0.19323508337177	True	lrt_mle	0.894,1.786	wald_mle	two		True	0.8936913768627051	1.786176070322108	False	True	False	mle	mle	lrt_mle	40387	1100	39287	sex_restricted_to_0;sex_forced_restriction_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr10-79542902-INV-674513	0.19323508337177	0.19323508337177	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.894,1.786	0.8936913768627051	1.786176070322108	
Disorder_of_nervous_system	68931	2026	66905	0.067631537307138	1.069970991444885	0.628302191325539	True	lrt_mle	0.814,1.407	lrt_quadratic	two		True	0.8136894430823198	1.406971581438755	False	True	False	mle	mle	lrt_mle	68931	2026	66905	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.628302191325539	0.628302191325539	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.814,1.407	0.8136894430823198	1.406971581438755	
Pain_in_shoulder	73549	12198	61351	0.005068382451797001	1.005081248429517	0.936300066909007	True	lrt_mle	0.888,1.138	lrt_quadratic	two		True	0.8876059296477578	1.1381045148555118	False	True	False	mle	mle	lrt_mle	73549	12198	61351	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.936300066909007	0.936300066909007	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	lrt_quadratic		0.888,1.138	0.8876059296477578	1.1381045148555118	
Flat_foot_pes_planus	63431	2080	61351	-0.023375681715482002	0.976895413082087	0.870205905579244	True	lrt_mle	0.738,1.293	lrt_quadratic	two		True	0.7380309626436835	1.293068578969043	False	True	False	mle	mle	lrt_mle	63431	2080	61351	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.870205905579244	0.870205905579244	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	lrt_quadratic		0.738,1.293	0.7380309626436835	1.293068578969043	
Morbid_obesity	67801	9219	58582	-0.04441511025769	0.9565567985072451	0.53497116059988	True	lrt_mle	0.831,1.101	lrt_quadratic	two		True	0.8313344883506248	1.1006411036618993	False	True	False	mle	mle	lrt_mle	67801	9219	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.53497116059988	0.53497116059988	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.831,1.101	0.8313344883506248	1.1006411036618993	
Skin_changes_due_to_chronic_exposure_to_nonionizing_radiation	61407	305	61102	0.132455419304454	1.141628120379049	0.703731996199735	True	lrt_mle	0.577,2.259	lrt_quadratic	two		True	0.5768306203555592	2.2594410200291284	False	True	False	mle	mle	lrt_mle	61407	305	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.703731996199735	0.703731996199735	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.577,2.259	0.5768306203555592	2.2594410200291284	
Conjunctivitis	69437	4460	64977	-0.041045351352976	0.9597856013851761	0.670884232380441	True	lrt_mle	0.794,1.160	lrt_quadratic	two		True	0.7942456871795746	1.1598280173198225	False	True	False	mle	mle	lrt_mle	69437	4460	64977	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.670884232380441	0.670884232380441	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	lrt_quadratic		0.794,1.160	0.7942456871795746	1.1598280173198225	
Skin_changes_due_to_solar_radiation	61598	496	61102	-0.212703382657456	0.80839588589732	0.459653391052447	True	lrt_mle	0.460,1.421	lrt_quadratic	two		True	0.4600071681548917	1.4206385325623203	False	True	False	mle	mle	lrt_mle	61598	496	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.459653391052447	0.459653391052447	True	lrt_mle	lrt_mle	0.9224446251393799	False	True	lrt_quadratic		0.460,1.421	0.4600071681548917	1.4206385325623203	
Laryngitis_and_tracheitis	74446	913	73533	0.013876621620851001	1.013973348832431	0.94664106423252	True	lrt_mle	0.675,1.522	lrt_quadratic	two		True	0.6753588139179281	1.5223640099963183	False	True	False	mle	mle	lrt_mle	74446	913	73533	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr10-79542902-INV-674513	0.94664106423252	0.94664106423252	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	lrt_quadratic		0.675,1.522	0.6753588139179281	1.5223640099963183	
